Fold,Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Val_Accuracy,Val_Precision,Val_Recall,Val_F1,Val_MCC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Training_Time,Val_Accuracy_Epoch,Learning_Rate,batch_size,adaptive_method
6,0.999199965,0.999046187,0.998556078,0.998800249,0.998768373,0.999209729,0.999130724,0.998607841,0.99886792,0.99878348,0.999170223,0.998918555,0.99848071,0.998698743,0.998722556,81.28971839,0.999868274,0.0001,128,FixedL2
7,0.999804869,0.999817353,0.999636569,0.999726888,0.999699507,0.99978048,0.999777814,0.999593243,0.999685442,0.999662737,0.999644381,0.999681681,0.999345365,0.999513236,0.999452515,93.20985556,0.999956071,0.0001,128,FixedL2
8,0.999726817,0.999709341,0.999501731,0.999605412,0.999579671,0.99978048,0.99973861,0.999606369,0.99967241,0.999660122,0.999644381,0.999634696,0.999345365,0.999489776,0.999452508,94.2634995,0.999956071,0.0001,128,FixedL2
9,0.99983414,0.99980527,0.999700651,0.999752926,0.99974467,0.999912188,0.999891869,0.999856363,0.999874083,0.999864668,0.999723408,0.999749099,0.999501762,0.999625265,0.999574172,82.34238625,1,0.0001,128,FixedL2
10,0.999121917,0.998879676,0.998482015,0.998679948,0.998648175,0.999034071,0.998955911,0.998222173,0.99858751,0.998513747,0.999328276,0.999169482,0.998823176,0.998995875,0.998965831,73.89801979,0.999956071,0.0001,128,FixedL2
1,0.999990243,0.999983762,0.999988012,0.999985887,0.999984979,0.999912192,0.999850791,0.999892612,0.999871667,0.999864784,1,1,1,1,1,121.0251641,1,0.0001,128,MLP
2,0.999965852,0.999941542,0.999955905,0.999948721,0.999947442,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,114.343267,1,0.0001,128,MLP
3,0.999907313,0.999864271,0.999858828,0.999861543,0.999857209,0.999912192,0.999894604,0.9998532,0.999873869,0.999865573,0.99988146,0.999819698,0.999777692,0.999798664,0.999817497,99.20022082,1,0.0001,128,MLP
4,0.999956096,0.999952736,0.999930843,0.999941789,0.999932431,1,1,1,1,1,1,1,1,1,1,119.7091331,1,0.0001,128,MLP
5,0.999965852,0.999947086,0.999968995,0.99995804,0.999947397,1,1,1,1,1,1,1,1,1,1,110.9640243,1,0.0001,128,MLP
6,0.999985365,0.99997563,0.999982032,0.99997883,0.999977468,1,1,1,1,1,1,1,1,1,1,128.3611181,1,0.0001,128,MLP
7,0.999975609,0.999955405,0.999982484,0.999968943,0.999962439,0.999956096,0.999912922,0.999978817,0.999945862,0.999932551,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,108.3065498,1,0.0001,128,MLP
8,0.999956096,0.999924936,0.999951203,0.999938068,0.999932446,0.999912192,0.999840273,0.999923627,0.999881934,0.999864054,0.999960487,0.999934106,0.999951475,0.999942784,0.999939166,110.8473899,1,0.0001,128,MLP
9,0.999956096,0.999923676,0.999947579,0.999935623,0.999932414,1,1,1,1,1,1,1,1,1,1,100.5882862,1,0.0001,128,MLP
10,0.999985365,0.999987194,0.999974668,0.99998093,0.999977467,1,1,1,1,1,1,1,1,1,1,113.3150125,1,0.0001,128,MLP
1,0.999995122,0.999994006,0.99999188,0.999992943,0.99999249,0.999956096,0.999925373,0.999914325,0.999919836,0.999932388,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,83.50246644,1,0.0001,128,Novel
2,0.999975609,0.999967892,0.999956326,0.999962108,0.999962458,1,1,1,1,1,0.99988146,0.999802424,0.999765405,0.99978382,0.999817511,92.38490796,1,0.0001,128,Novel
3,0.999985365,0.999975599,0.999971004,0.9999733,0.999977454,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,81.13543463,1,0.0001,128,Novel
4,1,1,1,1,1,1,1,1,1,1,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,81.82972169,1,0.0001,128,Novel
5,0.999980487,0.999986988,0.999962882,0.999974934,0.999969941,1,1,1,1,1,0.999920974,0.999932498,0.999843603,0.999888023,0.999878331,82.80036569,1,0.0001,128,Novel
6,1,1,1,1,1,0.999912192,0.999924883,0.999840404,0.999882627,0.999864802,0.99988146,0.999866595,0.999795079,0.999830807,0.999817494,92.53463936,1,0.0001,128,Novel
7,0.999995122,0.999994005,0.999991857,0.999992931,0.999992488,1,1,1,1,1,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,94.21956134,1,0.0001,128,Novel
8,0.999985365,0.99998718,0.999970993,0.999979085,0.999977482,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,83.32376337,1,0.0001,128,Novel
9,0.999980487,0.999969549,0.999962963,0.999966255,0.999969961,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,92.51918602,1,0.0001,128,Novel
10,1,1,1,1,1,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,89.87278867,1,0.0001,128,Novel
1,0.999995122,0.999994006,0.99999188,0.999992943,0.99999249,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,64.76734328,1,0.0001,256,Adaptive
2,0.999985365,0.999983522,0.999972606,0.999978064,0.999977475,1,1,1,1,1,0.999920974,0.99991512,0.999843603,0.999879332,0.999878332,68.07805443,1,0.0001,256,Adaptive
3,0.999990243,0.999987988,0.999983731,0.999985859,0.999984969,1,1,1,1,1,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,64.45192647,1,0.0001,256,Adaptive
4,0.999990243,0.999983742,0.999980712,0.999982226,0.999984985,1,1,1,1,1,1,1,1,1,1,75.60160685,1,0.0001,256,Adaptive
5,0.9993268,0.999166659,0.99877306,0.998969439,0.998962959,0.999517057,0.999239514,0.99914211,0.999190773,0.999260046,0.999367789,0.999170922,0.998871701,0.999020925,0.999026668,65.63555121,1,0.0001,256,Adaptive
6,1,1,1,1,1,0.999956096,0.999978914,0.999914676,0.999946787,0.999932401,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,65.87273765,1,0.0001,256,Adaptive
7,0.999990243,0.999989514,0.999980697,0.999985105,0.999984975,1,1,1,1,1,0.99988146,0.999819698,0.999777692,0.999798664,0.999817497,54.59708834,1,0.0001,256,Adaptive
8,0.999463391,0.999426809,0.998999955,0.999212896,0.999174351,0.999121921,0.999147864,0.998332432,0.998738406,0.998640584,0.999723408,0.999714214,0.999477187,0.999595535,0.999574159,61.51846123,1,0.0001,256,Adaptive
9,0.999439002,0.999303568,0.998992998,0.999147945,0.999136403,0.999341412,0.999112227,0.998836342,0.998973837,0.998984995,0.999170223,0.999040399,0.998529859,0.998783924,0.99872266,56.17626953,1,0.0001,256,Adaptive
10,0.999341438,0.999100744,0.998801004,0.998950632,0.998985972,0.999341412,0.999070158,0.998756589,0.99891285,0.998986554,0.999367789,0.999224765,0.998839938,0.999031929,0.999026613,58.32243538,1,0.0001,256,Adaptive
1,0.999985365,0.999981418,0.999970992,0.999976204,0.999977469,0.999956096,0.999925373,0.999914325,0.999919836,0.999932388,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,64.00859952,1,0.0001,256,ElasticNet
2,0.999990243,0.999985868,0.999982233,0.99998405,0.999984983,1,1,1,1,1,0.999920974,0.999885591,0.999843603,0.999864566,0.999878334,64.02031851,1,0.0001,256,ElasticNet
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.05521441,1,0.0001,256,ElasticNet
4,0.998858486,0.998687162,0.997821178,0.998250992,0.998243516,0.999078017,0.999063804,0.998241341,0.998650652,0.998575434,0.999051683,0.998911779,0.998160103,0.998532892,0.998540319,76.41113186,1,0.0001,256,ElasticNet
5,0.998970687,0.99868524,0.998025472,0.998352625,0.998414677,0.999034113,0.998718775,0.998127738,0.998420156,0.998520578,0.999051683,0.999106929,0.998209252,0.998656713,0.998539986,56.20050287,1,0.0001,256,ElasticNet
6,0.999985365,0.999977763,0.999972528,0.999975145,0.999977468,0.999868288,0.999817668,0.999766132,0.999791875,0.999797206,0.999920974,0.999885591,0.999843603,0.999864566,0.999878334,58.09836102,1,0.0001,256,ElasticNet
7,0.999990243,0.999985862,0.999982206,0.999984034,0.999984975,1,1,1,1,1,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,59.02943063,1,0.0001,256,ElasticNet
8,0.999965852,0.999964762,0.999935403,0.99995008,0.999947457,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,46.97258019,1,0.0001,256,ElasticNet
9,1,1,1,1,1,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,64.81038165,1,0.0001,256,ElasticNet
10,0.999243873,0.999052681,0.998655228,0.998853188,0.998835911,0.9992536,0.998976418,0.998618158,0.998796319,0.998851578,0.999486328,0.999393518,0.999069434,0.999231096,0.999209183,63.00670886,1,0.0001,256,ElasticNet
1,0.999107278,0.999170076,0.998315755,0.998741454,0.998625674,0.999034113,0.99917122,0.998137199,0.998651399,0.998512842,0.999091196,0.999127143,0.998312026,0.998718199,0.998600863,54.12446856,1,0.0001,256,FixedL1
2,0.999980487,0.99997753,0.999964466,0.999970997,0.999969966,1,1,1,1,1,0.999920974,0.99991512,0.999843603,0.999879332,0.999878332,70.08047557,1,0.0001,256,FixedL1
3,0.99985853,0.999720023,0.999764097,0.999741926,0.999782083,0.999868288,0.999742268,0.9997798,0.999760919,0.999798371,0.99988146,0.999765625,0.999802267,0.999783852,0.999817513,69.03952503,1,0.0001,256,FixedL1
4,0.99997073,0.999962794,0.999942136,0.999952461,0.999954955,1,1,1,1,1,0.999920974,0.99991512,0.999843603,0.999879332,0.999878332,59.40928197,1,0.0001,256,FixedL1
5,0.999375582,0.999177039,0.998822505,0.998999011,0.999038181,0.999473153,0.999189236,0.999019862,0.999104069,0.999192877,0.999367789,0.999195712,0.998834839,0.999014748,0.999026674,61.99017429,1,0.0001,256,FixedL1
6,0.999985365,0.999985677,0.999972528,0.999979102,0.999977468,0.999956096,0.999945969,0.999925728,0.99993584,0.999932402,0.999960487,0.999951485,0.999934089,0.99994278,0.999939166,73.45380616,1,0.0001,256,FixedL1
7,0.998951173,0.998524959,0.998035469,0.998278158,0.99838509,0.999253633,0.999015227,0.99859112,0.998801919,0.998853445,0.99901217,0.998714293,0.998155629,0.998433406,0.998479239,64.90930033,1,0.0001,256,FixedL1
8,0.999902435,0.999898716,0.99982976,0.999864213,0.999849883,1,1,1,1,1,0.99988146,0.999913514,0.999777692,0.999845571,0.999817495,61.20799708,1,0.0001,256,FixedL1
9,0.999985365,0.999974758,0.999975537,0.999975146,0.999977471,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,65.97269559,1,0.0001,256,FixedL1
10,0.999936583,0.999922047,0.999894463,0.999908238,0.999902361,1,1,1,1,1,0.999920974,0.999932498,0.999843603,0.999888023,0.999878331,75.67742538,1,0.0001,256,FixedL1
1,0.999863409,0.999820986,0.999781806,0.99980137,0.999789715,0.999912192,0.999871668,0.999839676,0.999855662,0.999864773,0.999802434,0.999787064,0.999645871,0.999716366,0.999695843,65.33944201,1,0.0001,256,FixedL2
2,0.999599982,0.999520693,0.999277163,0.999398717,0.99938433,0.999517057,0.999501157,0.999135712,0.999318135,0.999254349,0.999723408,0.99962572,0.999501762,0.999563609,0.999574182,63.36428738,0.999956071,0.0001,256,FixedL2
3,0.999931704,0.999927855,0.999873871,0.999900855,0.999894784,1,1,1,1,1,0.99988146,0.999866587,0.999777692,0.999822112,0.999817493,90.49674726,1,0.0001,256,FixedL2
4,0.999614617,0.999520913,0.999316055,0.999418272,0.999406926,0.999473153,0.999299187,0.999055843,0.999176925,0.999185956,0.999644381,0.999528826,0.99936994,0.999449143,0.999452546,65.90323257,1,0.0001,256,FixedL2
5,0.999702426,0.999715748,0.999451937,0.999583692,0.999541603,0.999736576,0.999724334,0.999527318,0.999625709,0.999596408,0.999565355,0.999673204,0.999188968,0.999430661,0.99933085,59.84389591,1,0.0001,256,FixedL2
6,0.999648765,0.999575801,0.999399574,0.999487312,0.999459344,0.999473153,0.999354302,0.99908663,0.999219615,0.999189045,0.999604868,0.999603835,0.999304029,0.999453545,0.999391722,55.16053438,1,0.0001,256,FixedL2
7,0.999107278,0.998961844,0.998411779,0.998685483,0.998625474,0.999165825,0.999053536,0.998536793,0.99879431,0.998718478,0.998854117,0.99861928,0.997958521,0.998287336,0.998235936,53.51219273,1,0.0001,256,FixedL2
8,0.999799991,0.999751482,0.999661409,0.999706376,0.999692267,0.99978048,0.99966688,0.999594738,0.999630725,0.999660125,0.999802434,0.999816539,0.999645871,0.999731119,0.999695833,54.80123544,1,0.0001,256,FixedL2
9,0.999717062,0.999679467,0.999462915,0.999570987,0.999564452,0.999560941,0.99945704,0.999229987,0.999343169,0.999323373,0.999802434,0.999688049,0.999621296,0.999654533,0.999695846,55.99446034,1,0.0001,256,FixedL2
10,0.999346316,0.999085898,0.998832205,0.998958573,0.998993579,0.999385318,0.999168641,0.99883135,0.99899894,0.999054256,0.999288762,0.999035207,0.99869073,0.998862116,0.998905113,55.13807344,0.999956071,0.0001,256,FixedL2
1,0.999619495,0.99953835,0.999409465,0.999473697,0.999414222,0.999648768,0.999457458,0.999538466,0.99949754,0.999459233,0.999525842,0.999304653,0.999358355,0.99933081,0.999270201,70.31785297,1,0.0001,256,MLP
2,0.999741452,0.999619989,0.999632507,0.999626155,0.999602086,0.999692672,0.999596157,0.99951441,0.999555257,0.999525481,0.999683894,0.999537496,0.999564742,0.999550945,0.999513367,66.53271961,1,0.0001,256,MLP
3,0.999468269,0.999304644,0.999161961,0.999232943,0.999180913,0.999692672,0.999631501,0.999486201,0.999558451,0.9995296,0.999170223,0.998923623,0.998678227,0.998800415,0.998722524,79.1214292,1,0.0001,256,MLP
4,0.999795113,0.999710537,0.999726508,0.999718439,0.999684705,0.999824384,0.999691073,0.999816589,0.999753747,0.999728662,0.999802434,0.999705186,0.999710316,0.999707712,0.999695831,90.3472755,1,0.0001,256,MLP
5,0.999682913,0.999567706,0.999528276,0.999547984,0.999511528,0.999473153,0.999335177,0.999202761,0.999268936,0.999192757,0.999762921,0.999656693,0.999656693,0.999656693,0.999634981,64.99974561,1,0.0001,256,MLP
6,0.999770722,0.999711664,0.999648084,0.999679855,0.999646994,0.999648768,0.999488458,0.99947569,0.999482056,0.999459196,0.999762921,0.999673909,0.999627019,0.999650459,0.999634976,78.3553369,1,0.0001,256,MLP
7,0.999790235,0.999667568,0.999735967,0.999701724,0.999676984,0.999868288,0.99978204,0.999839297,0.999810595,0.999797667,0.999683894,0.999571836,0.99952997,0.99955089,0.999513303,70.36072922,1,0.0001,256,MLP
8,0.999478026,0.999440039,0.999123832,0.999281756,0.99919682,0.999517057,0.999428005,0.999201305,0.999314507,0.999252235,0.999407302,0.999226664,0.999078791,0.999152697,0.999087411,69.8431859,1,0.0001,256,MLP
9,0.99911216,0.998830571,0.998569854,0.998698855,0.998633642,0.99947313,0.999352611,0.999138179,0.999244231,0.999188336,0.999051683,0.998785851,0.998470297,0.998625905,0.998540619,74.63620114,1,0.0001,256,MLP
10,0.999819505,0.999712529,0.999762248,0.999737311,0.999722118,0.999736565,0.999659067,0.999614941,0.999636838,0.999594653,0.999723408,0.999526881,0.99964294,0.999584711,0.999574228,78.27428627,1,0.0001,256,MLP
1,0.998804826,0.998664566,0.997842917,0.998252324,0.998159855,0.999165825,0.999095278,0.998394225,0.998742913,0.998715531,0.99889363,0.998883012,0.997945609,0.998412813,0.998296609,71.50030804,1,0.0001,256,Novel
2,0.999965852,0.999953112,0.999944353,0.999948731,0.999947441,0.999868288,0.999885037,0.99973262,0.99980875,0.999796648,0.999841947,0.999800711,0.999699494,0.99975004,0.999756662,64.3279171,1,0.0001,256,Novel
3,0.999965852,0.99995311,0.999942723,0.999947915,0.999947392,0.999912192,0.999853286,0.999894559,0.99987389,0.999865575,0.99988146,0.999807351,0.999777692,0.999792513,0.999817492,91.882792,1,0.0001,256,Novel
4,0.999990243,0.999985882,0.999982227,0.999984054,0.999984985,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,85.56190276,1,0.0001,256,Novel
5,0.999921948,0.999904931,0.99986471,0.999884812,0.999879763,0.999912192,0.999891304,0.999859826,0.999875534,0.999865475,0.999841947,0.999865017,0.999711782,0.999788347,0.999756662,67.68707705,1,0.0001,256,Novel
6,0.999946339,0.999937142,0.999923325,0.999930231,0.999917384,0.999824384,0.999784017,0.999809279,0.999796578,0.999729644,0.999920974,0.99991512,0.999843603,0.999879332,0.999878332,69.91935086,1,0.0001,256,Novel
7,0.999082887,0.998746277,0.998434376,0.998590091,0.998587583,0.999341441,0.999129251,0.998846809,0.998987893,0.998988135,0.998854117,0.998499567,0.998106889,0.998302697,0.998235703,61.29002476,1,0.0001,256,Novel
8,0.999995122,0.999997653,0.999990331,0.999993992,0.999992494,1,1,1,1,1,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,72.42798519,1,0.0001,256,Novel
9,0.999965852,0.999942838,0.999942138,0.999942487,0.999947431,0.999956094,0.999928202,0.999945911,0.999937048,0.999932332,0.999920974,0.999902815,0.999855891,0.999879348,0.999878327,68.3012929,1,0.0001,256,Novel
10,0.999990244,0.999984335,0.999983764,0.999984049,0.999984978,1,1,1,1,1,0.999920974,0.999885591,0.999843603,0.999864566,0.999878334,66.61585426,1,0.0001,256,Novel
1,0.999995122,0.999997656,0.999990331,0.999993993,0.999992489,0.999956096,0.999978912,0.999914325,0.999946611,0.999932387,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,290.599251,1,0.0001,32,Adaptive
2,0.999770722,0.999714956,0.999607014,0.999660842,0.999647143,0.999824384,0.999782315,0.999691959,0.999737077,0.999728862,0.999802434,0.999787064,0.999645871,0.999716366,0.999695843,242.5421517,1,0.0001,32,Adaptive
3,0.999926826,0.99990994,0.999876451,0.999893174,0.999887275,0.999912192,0.999894604,0.9998532,0.999873869,0.999865573,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,229.6863701,1,0.0001,32,Adaptive
4,0.999824383,0.999682946,0.999734287,0.999708578,0.999729735,0.999868288,0.999737119,0.999778565,0.999757724,0.999796494,0.99988146,0.999849261,0.999824752,0.999836973,0.9998175,220.5934384,1,0.0001,32,Adaptive
5,0.999824383,0.99970634,0.999719923,0.999713069,0.999729484,0.999824384,0.999702381,0.999716309,0.99970927,0.999730955,0.999802434,0.999717647,0.999609008,0.999663105,0.99969586,226.2159908,1,0.0001,32,Adaptive
6,0.999990243,0.999988022,0.999983752,0.999985886,0.999984979,0.999956096,0.999945969,0.999925728,0.99993584,0.999932402,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,220.4087429,1,0.0001,32,Adaptive
7,0.999960974,0.999922813,0.999934856,0.999928824,0.999939902,1,1,1,1,1,0.999960487,0.999921826,0.999934089,0.999927947,0.999939166,235.4321988,1,0.0001,32,Adaptive
8,0.999960974,0.999952233,0.999934989,0.999943605,0.999939953,0.999956096,0.999944506,0.999925926,0.999935207,0.999932024,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,250.6255589,1,0.0001,32,Adaptive
9,0.999848775,0.999777576,0.999720695,0.999749097,0.999767203,0.999780471,0.99969416,0.999606355,0.999650194,0.999661658,0.999920974,0.999902988,0.999843603,0.999873262,0.999878336,226.5753429,1,0.0001,32,Adaptive
10,1,1,1,1,1,1,1,1,1,1,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,226.2628629,1,0.0001,32,Adaptive
1,0.999897556,0.999877838,0.999826391,0.999852076,0.999842291,0.999912192,0.999892658,0.999839676,0.999866142,0.999864779,0.99988146,0.999884001,0.999777692,0.999830808,0.999817497,235.5737906,1,0.0001,32,ElasticNet
2,0.999848774,0.999806402,0.999743202,0.999774728,0.999767264,0.999868288,0.999819457,0.999764931,0.999792169,0.999796644,0.99988146,0.999884001,0.999777692,0.999830808,0.999817497,224.8660481,1,0.0001,32,ElasticNet
3,0.999995122,0.999993994,0.999991865,0.99999293,0.999992485,1,1,1,1,1,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,219.968344,1,0.0001,32,ElasticNet
4,0.999995122,0.999991871,0.999990356,0.999991113,0.999992492,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,219.196907,1,0.0001,32,ElasticNet
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,248.8239186,1,0.0001,32,ElasticNet
6,0.99963413,0.999597642,0.999277565,0.999437011,0.999436785,0.99978048,0.999788251,0.999584431,0.999686215,0.999662013,0.999683894,0.999707518,0.999374414,0.999540526,0.999513373,236.0512972,1,0.0001,32,ElasticNet
7,0.999926826,0.999877914,0.99991007,0.999893969,0.999887321,1,1,1,1,1,0.99988146,0.999849261,0.999824752,0.999836973,0.9998175,224.1682708,1,0.0001,32,ElasticNet
8,0.999995122,0.999997653,0.999990331,0.999993992,0.999992494,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,223.322618,1,0.0001,32,ElasticNet
9,0.9998878,0.999863793,0.99983274,0.999848233,0.999827287,0.999912188,0.999891869,0.999856363,0.999874083,0.999864668,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,219.3902543,1,0.0001,32,ElasticNet
10,1,1,1,1,1,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,229.2646241,1,0.0001,32,ElasticNet
1,0.999990243,0.999985887,0.999982211,0.999984049,0.999984979,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,240.9035261,1,0.0001,32,FixedL1
2,0.999965852,0.999979936,0.999934097,0.999957013,0.999947442,0.999956096,0.999978992,0.999910873,0.999944924,0.999932214,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,217.8356662,1,0.0001,32,FixedL1
3,0.999965852,0.999953702,0.999939997,0.999946848,0.999947392,0.999956096,0.999947291,0.9999266,0.999936937,0.999932784,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,225.3566687,1,0.0001,32,FixedL1
4,0.999985365,0.999975614,0.999971068,0.99997334,0.999977477,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,235.9686546,1,0.0001,32,FixedL1
5,1,1,1,1,1,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,241.7384353,1,0.0001,32,FixedL1
6,0.999936583,0.999917881,0.999891288,0.999904574,0.999902364,0.999824384,0.999816892,0.999680807,0.999748772,0.999729615,0.99988146,0.999913514,0.999777692,0.999845571,0.999817495,245.9862084,1,0.0001,32,FixedL1
7,0.999975609,0.999961435,0.99996422,0.999962827,0.999962438,1,1,1,1,1,0.999960487,0.999934106,0.999951475,0.999942784,0.999939166,238.3216612,1,0.0001,32,FixedL1
8,0.999931704,0.999959893,0.99986772,0.999913792,0.999894916,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,225.2619517,1,0.0001,32,FixedL1
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,227.3536136,1,0.0001,32,FixedL1
10,0.999946339,0.999937093,0.999904504,0.999920794,0.999917379,1,1,1,1,1,0.999920974,0.999932498,0.999843603,0.999888023,0.999878331,230.5018461,1,0.0001,32,FixedL1
1,0.998785313,0.998695601,0.99782791,0.998259001,0.998130384,0.999429249,0.999433354,0.998974431,0.999203112,0.999121172,0.998775091,0.998748094,0.997821601,0.998281473,0.998114774,212.3247163,0.999912202,0.0001,32,FixedL2
2,0.999614617,0.999544862,0.999332997,0.999438578,0.999406936,0.999560961,0.999495744,0.999237976,0.999366253,0.999322307,0.999723408,0.999731613,0.999489474,0.999610404,0.999574159,231.6297059,1,0.0001,32,FixedL2
3,0.999960974,0.999963892,0.999922678,0.999943278,0.999939877,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,378.6505699,1,0.0001,32,FixedL2
4,0.999751209,0.999780753,0.999551555,0.99966606,0.999617113,0.999604865,0.999678801,0.999266157,0.999472141,0.99938944,0.999762921,0.999797283,0.999555385,0.999676253,0.999634986,220.2348697,0.999912202,0.0001,32,FixedL2
5,0.998936539,0.998805276,0.998127683,0.99846388,0.998362395,0.999034113,0.998842073,0.99833638,0.998587591,0.998520517,0.999051683,0.99895054,0.998332127,0.998639368,0.998540387,189.3564913,1,0.0001,32,FixedL2
6,0.999907313,0.999852356,0.999853684,0.999853013,0.999857299,0.999912192,0.999860674,0.999851456,0.999856033,0.999864808,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,282.0659323,0.999912202,0.0001,32,FixedL2
7,0.9989902,0.998905328,0.998225395,0.998562961,0.998445483,0.999209729,0.999146062,0.998604752,0.998874219,0.998786065,0.999209736,0.999208615,0.998620345,0.998912875,0.998783638,204.4019539,0.999956071,0.0001,32,FixedL2
8,0.999985365,0.999977776,0.999972536,0.999975155,0.999977482,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,332.1896746,1,0.0001,32,FixedL2
9,0.999653645,0.999589235,0.999404828,0.99949665,0.99946692,0.999648753,0.999568035,0.999425452,0.999496226,0.999458803,0.999683894,0.999653677,0.999423563,0.999538423,0.999513343,226.5743639,1,0.0001,32,FixedL2
10,0.999756088,0.99970094,0.999599743,0.999650272,0.999624456,0.999824377,0.99981896,0.999667684,0.999743224,0.999729758,0.999723408,0.99977858,0.999489474,0.999633863,0.999574165,226.0763497,1,0.0001,32,FixedL2
1,0.999975609,0.999965182,0.999966356,0.999965767,0.999962448,0.999912192,0.999850791,0.999892612,0.999871667,0.999864784,1,1,1,1,1,370.6464703,1,0.0001,32,MLP
2,0.999960974,0.999934898,0.99995206,0.999943473,0.999939935,0.999956096,0.99992705,0.999946202,0.999936618,0.999932216,1,1,1,1,1,376.0501378,1,0.0001,32,MLP
3,0.999946339,0.999909013,0.999931804,0.9999204,0.999917333,0.999824384,0.99969396,0.999768439,0.999731145,0.999731149,0.99988146,0.999836904,0.999807366,0.999822132,0.99981749,360.0726578,1,0.0001,32,MLP
4,0.999653643,0.999506355,0.999491278,0.999498664,0.999467001,0.999560961,0.999407114,0.999338144,0.999372353,0.999321626,0.999644381,0.999488862,0.999486543,0.999487502,0.999452537,422.2328901,1,0.0001,32,MLP
5,0.999975609,0.99995912,0.999966411,0.999962763,0.999962426,0.999956096,0.999929933,0.999945629,0.999937773,0.999932735,1,1,1,1,1,343.5961699,1,0.0001,32,MLP
6,0.999956096,0.999919145,0.999956951,0.999938046,0.999932406,0.999912192,0.999829468,0.999957824,0.999893615,0.99986482,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,365.4370167,1,0.0001,32,MLP
7,0.999960974,0.999937646,0.999944082,0.999940863,0.9999399,0.999956096,0.999927304,0.999978817,0.999953055,0.999932551,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,362.7677968,1,0.0001,32,MLP
8,0.999926826,0.999873518,0.999921294,0.999897391,0.999887415,0.999912192,0.999840273,0.999923627,0.999881934,0.999864054,0.999960487,0.999934106,0.999951475,0.999942784,0.999939166,383.7903666,1,0.0001,32,MLP
9,0.999975609,0.999965042,0.999966417,0.999965728,0.999962451,1,1,1,1,1,0.99988146,0.999896136,0.999795079,0.999845574,0.999817495,340.3262217,1,0.0001,32,MLP
10,0.999902435,0.999841643,0.999872431,0.999857035,0.999849782,0.999824377,0.999678923,0.999818555,0.999748705,0.99972977,0.99988146,0.999777808,0.999913499,0.999845621,0.999817513,387.8943496,1,0.0001,32,MLP
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,444.4130878,1,0.0001,32,Novel
2,1,1,1,1,1,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,331.4934354,1,0.0001,32,Novel
