Fold,Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Val_Accuracy,Val_Precision,Val_Recall,Val_F1,Val_MCC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Training_Time,Val_Accuracy_Epoch,Learning_Rate,batch_size,adaptive_method
8,0.999656408,0.999671932,0.999607096,0.999639358,0.999533864,1,1,1,1,1,1,1,1,1,1,10.21165752,1,0.0001,256,ElasticNet
9,0.999901831,0.999927652,0.999866167,0.999896886,0.999866875,1,1,1,1,1,1,1,1,1,1,11.02379942,1,0.0001,256,ElasticNet
10,0.999803662,0.99979429,0.99977721,0.999785711,0.999733699,1,1,1,1,1,1,1,1,1,1,11.02114987,1,0.0001,256,ElasticNet
1,0.999901826,0.999896201,0.999897604,0.999896881,0.999866876,0.999558304,0.999680307,0.999360614,0.999519949,0.999399119,1,1,1,1,1,10.94246864,1,0.0001,256,FixedL1
2,0.99950913,0.999515117,0.999372335,0.999443464,0.999333919,0.999558304,0.999668435,0.999425287,0.999546421,0.999402844,0.999602544,0.999458874,0.999579832,0.999518883,0.999461028,10.01888967,1,0.0001,256,FixedL1
3,0.999705478,0.99969127,0.999643089,0.999667116,0.999600463,0.999558304,0.999535316,0.999404762,0.999469468,0.999401324,1,1,1,1,1,10.75780725,1,0.0001,256,FixedL1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.49781871,1,0.0001,256,FixedL1
5,1,1,1,1,1,0.999558304,0.999551971,0.999531835,0.999541483,0.999399075,1,1,1,1,1,12.24723172,1,0.0001,256,FixedL1
6,0.998576478,0.998610303,0.998134976,0.998369726,0.99806766,0.999558304,0.999551167,0.999439462,0.999494798,0.999406078,0.999205087,0.999162479,0.998915401,0.999037059,0.998922393,9.721485853,1,0.0001,256,FixedL1
7,0.999803662,0.999824161,0.999729949,0.999776966,0.999733652,0.999558109,0.999511719,0.99952741,0.999519102,0.999401099,1,1,1,1,1,13.08449936,1,0.0001,256,FixedL1
8,0.999410985,0.999412357,0.999224725,0.999317977,0.999200961,1,1,1,1,1,1,1,1,1,1,11.45510626,1,0.0001,256,FixedL1
9,0.999656408,0.999671041,0.999577183,0.999624009,0.999534061,0.999558109,0.999683544,0.999393204,0.999537905,0.999399099,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,11.64646316,1,0.0001,256,FixedL1
10,0.999263731,0.999285403,0.999016807,0.999150032,0.999001675,0.999558109,0.999672775,0.999357326,0.99951453,0.999400027,0.999205087,0.999288822,0.998915401,0.999100671,0.998922123,10.76381826,1,0.0001,256,FixedL1
1,0.99950913,0.999482277,0.999379886,0.999430689,0.999334485,0.999116608,0.999216485,0.998721228,0.998966899,0.998798455,0.999205087,0.999288822,0.998915401,0.999100671,0.998922123,13.07822847,0.99955833,0.0001,256,FixedL2
2,0.999165521,0.99924844,0.998980909,0.999114222,0.998867665,0.999116608,0.999070513,0.998975647,0.999022519,0.998805491,0.998410175,0.998454104,0.998087587,0.998267318,0.997844888,11.43380594,1,0.0001,256,FixedL2
3,0.998772825,0.998757825,0.998430426,0.998592342,0.998335754,0.998674912,0.998607656,0.998473663,0.998539229,0.998203969,0.999205087,0.999174917,0.999159664,0.999165901,0.998922449,11.77252245,0.99955833,0.0001,256,FixedL2
4,0.999705478,0.999751452,0.999616147,0.999683654,0.999600853,0.998233216,0.998128588,0.997897401,0.998009721,0.99758415,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,13.37210631,0.998674929,0.0001,256,FixedL2
5,0.999754565,0.999740879,0.999697914,0.999719279,0.999667221,0.999116608,0.999232687,0.998892449,0.999061636,0.998798031,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,13.55361319,0.99955833,0.0001,256,FixedL2
6,0.998920086,0.998940719,0.998639411,0.998789418,0.998533534,0.999116608,0.999197864,0.998989822,0.999092999,0.99881211,0.997615262,0.997406329,0.997478992,0.997431749,0.996771474,11.91978621,1,0.0001,256,FixedL2
7,0.999410985,0.999442132,0.999254747,0.999348157,0.999200952,1,1,1,1,1,1,1,1,1,1,12.71204424,1,0.0001,256,FixedL2
8,0.999509154,0.999500184,0.999390057,0.999444979,0.999334011,0.999116217,0.999188924,0.99882904,0.999007267,0.998804055,0.999205087,0.999038706,0.999165925,0.999101851,0.998921844,12.18652987,1,0.0001,256,FixedL2
9,0.999410985,0.999427251,0.999259702,0.999343037,0.999201353,1,1,1,1,1,0.998012719,0.998292816,0.997539027,0.997912502,0.997305264,12.04315996,1,0.0001,256,FixedL2
10,0.999509154,0.999623896,0.99933493,0.999478862,0.999334431,0.999116217,0.999224746,0.998906063,0.999064479,0.998800048,0.998807631,0.999126892,0.998373102,0.998746578,0.998383943,12.88055539,0.999558091,0.0001,256,FixedL2
1,0.999803652,0.999823936,0.999764519,0.999794183,0.999733747,1,1,1,1,1,1,1,1,1,1,11.38507295,1,0.0001,256,MLP
2,0.998969173,0.998984357,0.998852337,0.998918121,0.99860113,0.999558304,0.999520154,0.99955036,0.999534824,0.999402896,0.999205087,0.999174917,0.999159664,0.999165901,0.998922449,10.09678149,1,0.0001,256,MLP
3,0.998576478,0.998658468,0.998322478,0.998489641,0.998069086,0.999558304,0.999536178,0.999534451,0.999534882,0.999401342,0.997217806,0.997467683,0.99669869,0.997078381,0.996227425,10.4461832,1,0.0001,256,MLP
4,0.99950913,0.999606314,0.999365415,0.999485475,0.999334829,0.999558304,0.999695493,0.999362245,0.999528369,0.999395808,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,10.75561738,1,0.0001,256,MLP
5,0.99950913,0.999560269,0.99941114,0.999485428,0.999334456,1,1,1,1,1,1,1,1,1,1,10.27685404,1,0.0001,256,MLP
6,0.999754565,0.999789475,0.999694126,0.999741748,0.999666692,0.999116608,0.999103943,0.999102334,0.999101527,0.998812713,0.999205087,0.999417249,0.998915401,0.999164806,0.998922285,10.37628794,1,0.0001,256,MLP
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.90202141,1,0.0001,256,MLP
8,0.998625632,0.998837475,0.998275327,0.998554517,0.99813584,0.999116217,0.999224986,0.998931894,0.999077557,0.998803805,0.998807631,0.998873091,0.998623345,0.998747839,0.998382476,9.814549208,1,0.0001,256,MLP
9,0.999116478,0.99928886,0.998841736,0.99906403,0.998802299,0.999116217,0.999367889,0.998786408,0.999075272,0.998798618,1,1,1,1,1,10.22654033,1,0.0001,256,MLP
10,0.999607323,0.999601188,0.999574789,0.999587849,0.999467435,0.999558109,0.99954955,0.999551167,0.999549954,0.999400082,1,1,1,1,1,10.14573407,1,0.0001,256,MLP
1,0.999901826,0.999897646,0.999896158,0.999896881,0.999866876,0.999558304,0.999680307,0.999360614,0.999519949,0.999399119,0.998807631,0.998883202,0.998617365,0.998748515,0.998383326,15.80059195,1,0.0001,256,Novel
2,0.999165521,0.999118987,0.998932352,0.999024936,0.998867781,0.999116608,0.998976454,0.999093282,0.999034556,0.998805581,1,1,1,1,1,14.89162445,1,0.0001,256,Novel
3,0.999901826,0.99992786,0.99986588,0.999896847,0.999866823,0.999116608,0.999351492,0.998809524,0.999078666,0.998803008,1,1,1,1,1,15.8319943,1,0.0001,256,Novel
4,0.999754565,0.999727857,0.999727461,0.999727643,0.999667337,0.999558304,0.999537893,0.999511719,0.999524353,0.999395866,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,14.98146272,1,0.0001,256,Novel
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.52165627,1,0.0001,256,Novel
6,0.999754565,0.99977307,0.999710363,0.999741688,0.999666683,0.999558304,0.999645892,0.999439462,0.999542237,0.999406056,0.998807631,0.998618774,0.998623625,0.998620853,0.998382612,12.27345657,1,0.0001,256,Novel
7,0.999263731,0.999257232,0.999116036,0.999186497,0.9990011,0.999116217,0.999207378,0.998948965,0.99907729,0.998802084,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,11.50191188,1,0.0001,256,Novel
8,0.999754577,0.999773489,0.999710712,0.999742072,0.999666995,1,1,1,1,1,0.999602544,0.999580537,0.999586093,0.999582967,0.999461014,12.12261939,1,0.0001,256,Novel
9,0.99946007,0.999479353,0.999309517,0.999394182,0.99926783,0.999558109,0.999683544,0.999393204,0.999537905,0.999399099,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,13.95229793,1,0.0001,256,Novel
10,0.999558239,0.999598105,0.999430262,0.999513922,0.999400865,0.999116217,0.999346405,0.998714653,0.999028445,0.998800475,1,1,1,1,1,12.07484508,1,0.0001,256,Novel
1,0.999656391,0.999638202,0.999563446,0.999600678,0.999534074,1,1,1,1,1,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,34.45970511,1,0.0001,32,Adaptive
2,0.999950913,0.999947895,0.999949156,0.99994852,0.999933387,1,1,1,1,1,1,1,1,1,1,29.22469187,1,0.0001,32,Adaptive
3,0.999361869,0.999378268,0.999219118,0.999298356,0.999134404,0.999116608,0.999210641,0.998809524,0.99900834,0.998802808,0.998807631,0.998764415,0.998739496,0.998748832,0.998384311,27.93570995,1,0.0001,32,Adaptive
4,0.999803652,0.999810596,0.999778513,0.999794502,0.999733893,0.999116608,0.999077491,0.999023438,0.999048656,0.998792256,1,1,1,1,1,27.085181,1,0.0001,32,Adaptive
5,0.999410956,0.999292909,0.999333471,0.9993129,0.999201346,0.999558304,0.999362245,0.999531835,0.999446413,0.999399102,1,1,1,1,1,28.19546127,1,0.0001,32,Adaptive
6,0.999607304,0.999616216,0.999492355,0.999554008,0.99946679,0.999558304,0.999551167,0.999439462,0.999494798,0.999406078,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,29.15926337,1,0.0001,32,Adaptive
7,0.999705493,0.999705025,0.999628446,0.999666584,0.999600497,1,1,1,1,1,1,1,1,1,1,24.5648284,1,0.0001,32,Adaptive
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.91325021,1,0.0001,32,Adaptive
9,0.999705493,0.999708666,0.999674498,0.999691445,0.999600673,1,1,1,1,1,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,27.30294371,1,0.0001,32,Adaptive
10,0.999067393,0.999128347,0.998822843,0.998974688,0.998735268,0.999558109,0.999672775,0.999357326,0.99951453,0.999400027,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,23.72504568,1,0.0001,32,Adaptive
1,0.999901826,0.999896891,0.999881536,0.999889207,0.999866866,1,1,1,1,1,1,1,1,1,1,28.20815635,1,0.0001,32,ElasticNet
2,0.997938347,0.998018902,0.997508102,0.997760171,0.997203389,0.999116608,0.999070513,0.998975647,0.999022519,0.998805491,0.997615262,0.997525158,0.997234729,0.997372944,0.996768635,26.38405561,1,0.0001,32,ElasticNet
3,0.999312782,0.99934001,0.999121758,0.999230461,0.999067819,0.999558304,0.999536178,0.999534451,0.999534882,0.999401342,1,1,1,1,1,25.26596332,1,0.0001,32,ElasticNet
4,0.999558217,0.999597408,0.999446303,0.999521712,0.999401244,0.999558304,0.999695493,0.999362245,0.999528369,0.999395808,0.999205087,0.999295062,0.999037533,0.99916557,0.998921935,28.23159122,1,0.0001,32,ElasticNet
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.21095276,1,0.0001,32,ElasticNet
6,0.999705478,0.999703947,0.999627417,0.999665529,0.999600075,0.999558304,0.999645892,0.999439462,0.999542237,0.999406056,0.998807631,0.998745819,0.998501494,0.998620729,0.998383805,26.07352591,1,0.0001,32,ElasticNet
7,0.999950915,0.999963878,0.999932487,0.999948177,0.999933408,1,1,1,1,1,1,1,1,1,1,27.62226009,1,0.0001,32,ElasticNet
8,0.999705493,0.999722061,0.999643768,0.999682866,0.999600396,1,1,1,1,1,1,1,1,1,1,28.65636897,1,0.0001,32,ElasticNet
9,0.999656408,0.999717083,0.999561984,0.999639368,0.999534096,0.999558109,0.999540441,0.999518304,0.999528929,0.99939915,1,1,1,1,1,24.17814112,1,0.0001,32,ElasticNet
10,0.999410985,0.999409252,0.999246019,0.999327171,0.999201197,0.999116217,0.999222324,0.998908493,0.999064484,0.99880005,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,25.43099117,1,0.0001,32,ElasticNet
1,0.999460043,0.999437385,0.999414247,0.999425333,0.999268037,0.999558304,0.999680307,0.999360614,0.999519949,0.999399119,1,1,1,1,1,27.38106084,1,0.0001,32,FixedL1
2,0.999214608,0.999335854,0.999013995,0.99917415,0.998934474,0.999116608,0.999188589,0.998975647,0.999081244,0.998805695,0.999205087,0.999174917,0.999159664,0.999165901,0.998922449,25.49837065,1,0.0001,32,FixedL1
3,0.999705478,0.999736172,0.999613669,0.999674769,0.999600496,1,1,1,1,1,1,1,1,1,1,24.8216579,1,0.0001,32,FixedL1
4,0.999852739,0.999845169,0.999831337,0.999838214,0.999800419,1,1,1,1,1,1,1,1,1,1,26.39284468,1,0.0001,32,FixedL1
5,0.999656391,0.999655308,0.999592861,0.99962399,0.999534068,0.999116608,0.999105546,0.99906367,0.999082928,0.998798673,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,26.25124836,1,0.0001,32,FixedL1
6,0.999116434,0.999132116,0.998926723,0.999029071,0.998800108,1,1,1,1,1,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,29.40729713,1,0.0001,32,FixedL1
7,0.999950915,0.999963878,0.999932487,0.999948177,0.999933408,1,1,1,1,1,1,1,1,1,1,26.30691075,1,0.0001,32,FixedL1
8,0.997398518,0.99752074,0.996861095,0.997187546,0.996470921,0.999558109,0.999670619,0.99941452,0.999542118,0.999401911,0.999205087,0.999165985,0.999037533,0.999101497,0.998921752,27.04611993,1,0.0001,32,FixedL1
9,0.999263731,0.999257352,0.999184353,0.999220599,0.999001616,0.999558109,0.999519231,0.999539595,0.999528969,0.999399158,0.998012719,0.997916667,0.997802072,0.997851966,0.997308424,26.32253385,1,0.0001,32,FixedL1
10,0.999852746,0.999846406,0.999843717,0.999845014,0.999800287,1,1,1,1,1,1,1,1,1,1,27.35762548,1,0.0001,32,FixedL1
1,0.999460043,0.999465348,0.999355761,0.999410364,0.999267829,0.999558304,0.999536178,0.999360614,0.999447771,0.999399153,0.999205087,0.999295062,0.999037533,0.99916557,0.998921935,29.64166093,1,0.0001,32,FixedL2
2,0.998969173,0.999023863,0.998814275,0.998917668,0.998601815,0.999558304,0.999668435,0.999425287,0.999546421,0.999402844,0.999205087,0.999166609,0.999037533,0.999101605,0.998921778,29.9512105,1,0.0001,32,FixedL2
3,0.998969173,0.999090209,0.998682637,0.998885147,0.99860199,0.998674912,0.998749399,0.998473663,0.998609343,0.998204391,0.998807631,0.999004026,0.998495233,0.998747763,0.998383203,29.63677454,0.99955833,0.0001,32,FixedL2
4,0.999558217,0.999598979,0.99946063,0.999529607,0.999401273,0.998674912,0.998410901,0.998385682,0.99839784,0.998187065,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,35.19696403,0.99955833,0.0001,32,FixedL2
5,0.999754565,0.999757069,0.999681952,0.999719425,0.999667192,0.998233216,0.998596557,0.997613677,0.998100089,0.997597191,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,33.42169023,0.9991166,0.0001,32,FixedL2
6,0.999656391,0.99971801,0.99958983,0.999653836,0.999533384,1,1,1,1,1,1,1,1,1,1,40.66438723,1,0.0001,32,FixedL2
7,0.999410985,0.999430827,0.999268289,0.999349256,0.999200961,0.999558109,0.999528302,0.999438202,0.999482713,0.999401083,0.999205087,0.999288822,0.998915401,0.999100671,0.998922123,27.81365323,1,0.0001,32,FixedL2
8,0.999312816,0.999344429,0.999214192,0.999278688,0.999067898,1,1,1,1,1,0.998012719,0.998051115,0.997654897,0.997849505,0.997305602,29.4707706,1,0.0001,32,FixedL2
9,0.999754577,0.999772597,0.999712918,0.999742687,0.999667196,1,1,1,1,1,1,1,1,1,1,36.7124958,1,0.0001,32,FixedL2
10,0.999656408,0.999687149,0.999592102,0.999639489,0.999534003,1,1,1,1,1,1,1,1,1,1,36.31701136,1,0.0001,32,FixedL2
1,0.999803652,0.999823936,0.999764519,0.999794183,0.999733747,0.999558304,0.999680307,0.999360614,0.999519949,0.999399119,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,31.03511882,1,0.0001,32,MLP
2,0.999656391,0.999636734,0.99964282,0.999639645,0.999533768,1,1,1,1,1,1,1,1,1,1,28.2960453,1,0.0001,32,MLP
3,0.999116434,0.998981435,0.999164793,0.999072884,0.998801522,0.999116608,0.999074074,0.999068901,0.99906976,0.998803211,0.999205087,0.999045651,0.999287776,0.999165988,0.998922117,25.69947314,1,0.0001,32,MLP
4,0.99901826,0.999016758,0.998912585,0.998964576,0.998669328,1,1,1,1,1,1,1,1,1,1,26.25808525,1,0.0001,32,MLP
5,0.999312782,0.999246175,0.999312301,0.999278684,0.999068416,1,1,1,1,1,1,1,1,1,1,26.75707126,1,0.0001,32,MLP
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.35254979,1,0.0001,32,MLP
7,0.999165562,0.999171438,0.99905947,0.999115357,0.998867904,0.999558109,0.999511719,0.99952741,0.999519102,0.999401099,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,23.78851628,1,0.0001,32,MLP
8,0.999803662,0.999840282,0.99974718,0.999793673,0.999733613,0.999558109,0.999670619,0.99941452,0.999542118,0.999401911,1,1,1,1,1,26.69457936,1,0.0001,32,MLP
9,0.999950915,0.999948294,0.999948917,0.9999486,0.999933435,0.999558109,0.999519231,0.999539595,0.999528969,0.999399158,1,1,1,1,1,27.68768144,1,0.0001,32,MLP
10,0.999901831,0.999867057,0.999927902,0.999897456,0.999866855,1,1,1,1,1,1,1,1,1,1,30.63280463,1,0.0001,32,MLP
1,0.999607304,0.999620416,0.999540767,0.999580453,0.999467525,0.999558304,0.999680307,0.999360614,0.999519949,0.999399119,0.999205087,0.999295062,0.999037533,0.99916557,0.998921935,42.10570145,1,0.0001,32,Novel
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41.08330464,1,0.0001,32,Novel
3,0.997251129,0.997422895,0.996600597,0.997005977,0.996272466,0.999116608,0.999211503,0.998939213,0.999074465,0.998802577,0.99682035,0.996921409,0.996046781,0.996468557,0.99569324,28.89267874,1,0.0001,32,Novel
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35.78091311,1,0.0001,32,Novel
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.48679376,1,0.0001,32,Novel
6,0.998527391,0.998614127,0.9982542,0.998432842,0.998000538,0.999558304,0.999645892,0.999439462,0.999542237,0.999406056,0.998410175,0.998713669,0.997952934,0.998329535,0.997844814,37.26031017,1,0.0001,32,Novel
7,0.999607323,0.999620133,0.999506963,0.999563406,0.999467285,1,1,1,1,1,1,1,1,1,1,32.00478888,1,0.0001,32,Novel
8,0.999950915,0.999948749,0.999948294,0.999948516,0.9999334,1,1,1,1,1,1,1,1,1,1,38.3344605,1,0.0001,32,Novel
9,0.999901831,0.999927652,0.999866167,0.999896886,0.999866875,1,1,1,1,1,1,1,1,1,1,36.79549718,1,0.0001,32,Novel
10,0.999803662,0.999794115,0.999778075,0.999786091,0.999733679,1,1,1,1,1,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,36.87166262,1,0.0001,32,Novel
1,0.999852739,0.9998465,0.999844237,0.999845321,0.999800324,1,1,1,1,1,1,1,1,1,1,19.41672015,1,0.0001,64,Adaptive
2,0.999558217,0.999565413,0.999440938,0.99950304,0.999400493,0.999116608,0.999103943,0.999038462,0.999069471,0.998806285,1,1,1,1,1,20.10320449,1,0.0001,64,Adaptive
3,0.999803652,0.999793905,0.999762059,0.999777971,0.999733629,0.999558304,0.999536178,0.999534451,0.999534882,0.999401342,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,20.9595964,1,0.0001,64,Adaptive
4,0.999803652,0.999824632,0.999764186,0.999794386,0.999733871,0.999116608,0.99890176,0.999023438,0.998961025,0.998792038,1,1,1,1,1,19.08861995,1,0.0001,64,Adaptive
5,0.999803652,0.999794506,0.999777824,0.999786126,0.999733752,0.999558304,0.999680715,0.999360614,0.999520153,0.999399022,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,18.67967939,1,0.0001,64,Adaptive
6,0.999067347,0.999129455,0.998793986,0.998960686,0.998733682,0.999116608,0.999197864,0.998989822,0.999092999,0.99881211,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,14.5723114,1,0.0001,64,Adaptive
7,0.999263731,0.999225576,0.999067897,0.999146194,0.999001275,1,1,1,1,1,0.998807631,0.998870764,0.998373102,0.99861849,0.998383673,16.50773335,1,0.0001,64,Adaptive
8,0.998134786,0.998131783,0.997864881,0.997994597,0.997471131,0.999116217,0.999224986,0.998931894,0.999077557,0.998803805,0.997615262,0.997772513,0.997234729,0.997496554,0.996768507,13.352669,1,0.0001,64,Adaptive
9,0.999558239,0.999584579,0.999473749,0.999528973,0.999400976,1,1,1,1,1,1,1,1,1,1,15.88372922,1,0.0001,64,Adaptive
10,0.998331125,0.998510467,0.997854928,0.998179631,0.997737351,0.999116217,0.999346405,0.998714653,0.999028445,0.998800475,0.999602544,0.999458874,0.999579832,0.999518883,0.999461028,15.14942193,1,0.0001,64,Adaptive
1,0.999263695,0.999272541,0.999090314,0.999181004,0.999001601,0.999116608,0.999229856,0.99889593,0.999061962,0.998798228,1,1,1,1,1,16.3583281,1,0.0001,64,ElasticNet
2,0.999214608,0.999241365,0.999044425,0.999142375,0.998934338,0.999558304,0.999520154,0.99955036,0.999534824,0.999402896,0.998807631,0.998633792,0.998867608,0.998748932,0.998383599,14.67777133,1,0.0001,64,ElasticNet
3,0.999901826,0.999912025,0.999881909,0.999896956,0.999866818,1,1,1,1,1,1,1,1,1,1,18.07989788,1,0.0001,64,ElasticNet
4,0.999852739,0.999875694,0.999815828,0.999845733,0.99980041,0.999558304,0.999537893,0.999511719,0.999524353,0.999395866,1,1,1,1,1,14.56745124,1,0.0001,64,ElasticNet
5,0.999950913,0.999948781,0.999948122,0.999948446,0.999933436,1,1,1,1,1,1,1,1,1,1,16.59363055,1,0.0001,64,ElasticNet
6,0.999607304,0.999633158,0.999475167,0.999553967,0.999466743,1,1,1,1,1,1,1,1,1,1,16.411026,1,0.0001,64,ElasticNet
7,0.998429294,0.998324532,0.998185821,0.998254327,0.997869386,0.999116217,0.99905838,0.998876404,0.998965239,0.998802668,0.998807631,0.998752762,0.998617365,0.9986841,0.998382945,14.59867525,1,0.0001,64,ElasticNet
8,0.999410985,0.999398716,0.999302125,0.999350153,0.999200881,1,1,1,1,1,0.999205087,0.999288822,0.998915401,0.999100671,0.998922123,15.91206765,1,0.0001,64,ElasticNet
9,0.998920139,0.998960014,0.998665267,0.998811938,0.998535721,0.999558109,0.999540441,0.999518304,0.999528929,0.99939915,0.998807631,0.998874894,0.998495233,0.998683628,0.998382857,13.89364457,1,0.0001,64,ElasticNet
10,0.999607323,0.9996199,0.999540008,0.9995798,0.99946743,0.999558109,0.99954955,0.999357326,0.999452821,0.999400056,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,14.5117631,1,0.0001,64,ElasticNet
1,0.999460043,0.999508807,0.999328688,0.999418444,0.999267859,0.999116608,0.99936143,0.998721228,0.999039281,0.998798655,0.999205087,0.999166609,0.999037533,0.999101605,0.998921778,14.3867743,1,0.0001,64,FixedL1
2,0.999803652,0.999778882,0.999792808,0.999785827,0.999733545,1,1,1,1,1,0.999205087,0.999288822,0.999043793,0.99916558,0.998921939,14.9853704,1,0.0001,64,FixedL1
3,0.999460043,0.999508655,0.999294398,0.999401022,0.999267663,0.999116608,0.998939213,0.998939213,0.998939213,0.998802155,1,1,1,1,1,15.05275059,1,0.0001,64,FixedL1
4,0.999803652,0.999839373,0.999749268,0.999794263,0.999733888,1,1,1,1,1,0.999205087,0.999288822,0.998915401,0.999100671,0.998922123,15.73336816,1,0.0001,64,FixedL1
5,0.999901826,0.99991199,0.999882228,0.999897098,0.99986687,1,1,1,1,1,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,15.61325717,1,0.0001,64,FixedL1
6,0.999901826,0.99992852,0.999864938,0.999896706,0.99986668,1,1,1,1,1,1,1,1,1,1,17.43638229,1,0.0001,64,FixedL1
7,0.999018309,0.999048291,0.998728187,0.998887047,0.998668474,0.999116217,0.999207378,0.998876404,0.9990403,0.998802329,0.999205087,0.999174917,0.999159664,0.999165901,0.998922449,14.40239811,1,0.0001,64,FixedL1
8,0.999116478,0.999102907,0.998868493,0.998984896,0.998801408,0.999558109,0.999518304,0.99941452,0.999465837,0.999401945,0.999205087,0.999162479,0.998915401,0.999037059,0.998922393,16.14056826,1,0.0001,64,FixedL1
9,0.998723801,0.998743579,0.998519197,0.998630291,0.998269749,0.999116217,0.999040307,0.998786408,0.998910958,0.998798772,0.998410175,0.998330708,0.998075065,0.99820216,0.997843438,14.17389727,1,0.0001,64,FixedL1
10,0.99946007,0.999556544,0.999298113,0.999426884,0.999267792,0.999558109,0.999672775,0.999357326,0.99951453,0.999400027,0.998012719,0.998164416,0.997539027,0.99784855,0.997304974,15.21679926,1,0.0001,64,FixedL1
1,0.999754565,0.99975635,0.999667288,0.999711664,0.999667218,0.999116608,0.99936143,0.998721228,0.999039281,0.998798655,1,1,1,1,1,18.25469232,0.99955833,0.0001,64,FixedL2
2,0.999263695,0.999320426,0.999067382,0.999193378,0.999000918,0.999558304,0.999551167,0.999425287,0.999487695,0.999402872,0.999205087,0.999288822,0.998915401,0.999100671,0.998922123,16.73916078,1,0.0001,64,FixedL2
3,0.998969173,0.999153118,0.998667487,0.998908749,0.998602173,0.999116608,0.999351492,0.998809524,0.999078666,0.998803008,0.998410175,0.998455451,0.998081326,0.998266949,0.997843597,17.28502083,1,0.0001,64,FixedL2
4,0.999901826,0.999927326,0.99986688,0.99989708,0.999866942,0.999558304,0.999537893,0.999511719,0.999524353,0.999395866,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,19.73018193,1,0.0001,64,FixedL2
5,0.999852739,0.999860144,0.999800373,0.999830207,0.999800317,0.999116608,0.999232687,0.998892449,0.999061636,0.998798031,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,20.64223361,0.99955833,0.0001,64,FixedL2
6,0.998772825,0.99872319,0.99848129,0.998601613,0.998333536,0.999116608,0.999085354,0.998989822,0.99903726,0.99881188,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,17.17956376,1,0.0001,64,FixedL2
7,0.998920139,0.999035393,0.998594234,0.99881343,0.998535383,0.999558109,0.999528302,0.999438202,0.999482713,0.999401083,0.998807631,0.998870764,0.998373102,0.99861849,0.998383673,17.99884748,1,0.0001,64,FixedL2
8,0.998429294,0.998458335,0.997974528,0.998213805,0.997869538,0.999558109,0.999670619,0.99941452,0.999542118,0.999401911,0.998410175,0.998579728,0.997830803,0.998199497,0.997845297,16.64737463,1,0.0001,64,FixedL2
9,0.999263731,0.999290522,0.999103283,0.999196527,0.999001599,0.999116217,0.999040307,0.998786408,0.998910958,0.998798772,0.999205087,0.999295062,0.999037533,0.99916557,0.998921935,15.86031055,1,0.0001,64,FixedL2
10,0.998723801,0.998709707,0.998517468,0.99861269,0.998269318,0.999116217,0.999105546,0.999097473,0.999099892,0.998800691,0.997615262,0.997496789,0.997112598,0.997302574,0.996765486,17.04969049,1,0.0001,64,FixedL2
1,1,1,1,1,1,0.999558304,0.999362245,0.999679898,0.999520561,0.999399243,1,1,1,1,1,17.34846044,1,0.0001,64,MLP
2,0.999754565,0.999755718,0.999729293,0.999742415,0.999666971,1,1,1,1,1,1,1,1,1,1,15.8095572,1,0.0001,64,MLP
3,0.999558217,0.99959773,0.999474647,0.999536091,0.999400689,1,1,1,1,1,1,1,1,1,1,15.00197172,1,0.0001,64,MLP
